MatchID,HomeTeamName,AwayTeamName,TeamID,TeamName,IsHomeTeam,IsAwayTeam,StatsID,StatsName,Value,Rank
2024442,Austria,North Macedonia,8,Austria,True,False,1,Goals,3,1
2024442,Austria,North Macedonia,8,Austria,True,False,2,Ball Possession,60,1
2024442,Austria,North Macedonia,8,Austria,True,False,3,Total Attempts,11,1
2024442,Austria,North Macedonia,8,Austria,True,False,4,Attempts on target,7,1
2024442,Austria,North Macedonia,8,Austria,True,False,5,Attempts off target,2,2
2024442,Austria,North Macedonia,8,Austria,True,False,6,Attempts against woodwork,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,11,Attempts Accuracy,64,1
2024442,Austria,North Macedonia,8,Austria,True,False,12,Corners,4,1
2024442,Austria,North Macedonia,8,Austria,True,False,13,Offsides,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,14,Saves,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,17,Tackles won,7,1
2024442,Austria,North Macedonia,8,Austria,True,False,18,Clearances,7,2
2024442,Austria,North Macedonia,8,Austria,True,False,19,Recovered balls,51,1
2024442,Austria,North Macedonia,8,Austria,True,False,20,Fouls committed,13,2
2024442,Austria,North Macedonia,8,Austria,True,False,21,Yellow cards,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,22,Red cards,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,23,Passes completed,484,1
2024442,Austria,North Macedonia,8,Austria,True,False,24,Passes accuracy,81,1
2024442,Austria,North Macedonia,8,Austria,True,False,27,Distance covered (m),110173,1
2024442,Austria,North Macedonia,8,Austria,True,False,28,Distance covered in possession (m),46945,1
2024442,Austria,North Macedonia,8,Austria,True,False,29,Top Speed (Km/h),32.4,1
2024442,Austria,North Macedonia,8,Austria,True,False,32,Own-goals,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,33,Goals scored,3,1
2024442,Austria,North Macedonia,8,Austria,True,False,34,Goals conceded,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,35,Own-goals for,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,36,Goals scored by right foot,3,1
2024442,Austria,North Macedonia,8,Austria,True,False,37,Goals scored by left foot,0,2
2024442,Austria,North Macedonia,8,Austria,True,False,38,Goals scored by head,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,39,Goals scored by backheel,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,40,Goals scored by other part of body,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,41,Goals scored in open play,3,1
2024442,Austria,North Macedonia,8,Austria,True,False,42,Goals scored on direct free-kcik,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,43,Goals scored on indirect free-kcik,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,44,Goals scored on penalty ,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,45,Goals on corner ,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,46,Goals scored in penalty area,3,1
2024442,Austria,North Macedonia,8,Austria,True,False,47,Goals scored outside penalty area,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,48,Goals on penalty phase,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,49,Goals in open play from centre,0,2
2024442,Austria,North Macedonia,8,Austria,True,False,50,Goals in open play from left,2,1
2024442,Austria,North Macedonia,8,Austria,True,False,51,Goals in open play from right,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,52,Attempts blocked,2,1
2024442,Austria,North Macedonia,8,Austria,True,False,53,Attempts on bar,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,54,Attempts on post,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,55,Woodwork (after deflection),0,1
2024442,Austria,North Macedonia,8,Austria,True,False,56,Attempts on direct free kick,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,57,Attempts on indirect free kick,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,58,Attempts from corner,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,59,Attempts on target in penalty area,6,1
2024442,Austria,North Macedonia,8,Austria,True,False,60,Attempts on target outside penalty area,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,61,Attempts off target in penalty area,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,62,Attempts off target outside penalty area,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,63,Attempts in open play from centre,11,1
2024442,Austria,North Macedonia,8,Austria,True,False,64,Attempts in open play from left,0,2
2024442,Austria,North Macedonia,8,Austria,True,False,65,Attempts in open play from right,0,2
2024442,Austria,North Macedonia,8,Austria,True,False,67,Free kicks on goal ,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,68,Instance of possession ,204,1
2024442,Austria,North Macedonia,8,Austria,True,False,69,Ball not in play,01:03:39.346000,2
2024442,Austria,North Macedonia,8,Austria,True,False,70,Crosses attempted,15,1
2024442,Austria,North Macedonia,8,Austria,True,False,71,Crosses short,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,72,Crosses medium,8,1
2024442,Austria,North Macedonia,8,Austria,True,False,73,Crosses long,7,1
2024442,Austria,North Macedonia,8,Austria,True,False,74,Crosses completed,6,1
2024442,Austria,North Macedonia,8,Austria,True,False,75,Crosses completed short,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,76,Crosses completed medium,4,1
2024442,Austria,North Macedonia,8,Austria,True,False,77,Crosses completed long,2,1
2024442,Austria,North Macedonia,8,Austria,True,False,78,Corners short,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,79,Corners medium,2,1
2024442,Austria,North Macedonia,8,Austria,True,False,80,Corners long,2,1
2024442,Austria,North Macedonia,8,Austria,True,False,81,Corners completed,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,82,Corners completed short,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,83,Corners completed medium,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,84,Corners completed long,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,85,Dribbling,3,2
2024442,Austria,North Macedonia,8,Austria,True,False,86,Passes attempted,595,1
2024442,Austria,North Macedonia,8,Austria,True,False,87,Passes attempted short,142,1
2024442,Austria,North Macedonia,8,Austria,True,False,88,Passes attempted medium,377,1
2024442,Austria,North Macedonia,8,Austria,True,False,89,Passes attempted long,76,1
2024442,Austria,North Macedonia,8,Austria,True,False,90,Passes completed short,107,1
2024442,Austria,North Macedonia,8,Austria,True,False,91,Passes completed medium,330,1
2024442,Austria,North Macedonia,8,Austria,True,False,92,Passes completed long,47,1
2024442,Austria,North Macedonia,8,Austria,True,False,93,Passes received,484,1
2024442,Austria,North Macedonia,8,Austria,True,False,94,Passes received short,107,1
2024442,Austria,North Macedonia,8,Austria,True,False,95,Passes received medium,330,1
2024442,Austria,North Macedonia,8,Austria,True,False,96,Passes received long,47,1
2024442,Austria,North Macedonia,8,Austria,True,False,97,Passes accuracy short,0.754,1
2024442,Austria,North Macedonia,8,Austria,True,False,98,Passes accuracy medium,0.875,1
2024442,Austria,North Macedonia,8,Austria,True,False,99,Passes accuracy long,0.618,1
2024442,Austria,North Macedonia,8,Austria,True,False,102,Passes completed forward,112,1
2024442,Austria,North Macedonia,8,Austria,True,False,103,Passes completed backward,97,1
2024442,Austria,North Macedonia,8,Austria,True,False,104,Passes completed left,139,1
2024442,Austria,North Macedonia,8,Austria,True,False,105,Passes completed right,136,1
2024442,Austria,North Macedonia,8,Austria,True,False,106,Passes per instance of possession ,2.917,1
2024442,Austria,North Macedonia,8,Austria,True,False,107,Delivery into attacking third,54,1
2024442,Austria,North Macedonia,8,Austria,True,False,108,Delivery into key play area,31,1
2024442,Austria,North Macedonia,8,Austria,True,False,109,Delivery into penalty area,18,1
2024442,Austria,North Macedonia,8,Austria,True,False,110,Delivery into goal area,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,115,Solo run into attacking third,16,1
2024442,Austria,North Macedonia,8,Austria,True,False,116,Solo run into key play area,8,1
2024442,Austria,North Macedonia,8,Austria,True,False,117,Solo run into penalty area,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,118,Total Attacks,47,1
2024442,Austria,North Macedonia,8,Austria,True,False,119,Attacks from centre,13,1
2024442,Austria,North Macedonia,8,Austria,True,False,120,Attacks from right,13,1
2024442,Austria,North Macedonia,8,Austria,True,False,121,Attacks from left,21,1
2024442,Austria,North Macedonia,8,Austria,True,False,122,Organized attack,30,1
2024442,Austria,North Macedonia,8,Austria,True,False,123,Counter attack,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,124,Clearances successful,5,2
2024442,Austria,North Macedonia,8,Austria,True,False,125,Clearances unsuccesful,2,1
2024442,Austria,North Macedonia,8,Austria,True,False,126,Tackles,11,1
2024442,Austria,North Macedonia,8,Austria,True,False,127,Tackles lost,4,2
2024442,Austria,North Macedonia,8,Austria,True,False,128,Tackles performed gaining the ball,5,1
2024442,Austria,North Macedonia,8,Austria,True,False,129,Tackles performed not gaining the ball,6,1
2024442,Austria,North Macedonia,8,Austria,True,False,130,Tackles suffered,6,2
2024442,Austria,North Macedonia,8,Austria,True,False,131,Tackles suffered losing the ball,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,132,Tackles suffered not losing the ball,5,1
2024442,Austria,North Macedonia,8,Austria,True,False,133,Lost balls,73,2
2024442,Austria,North Macedonia,8,Austria,True,False,136,Lost balls own half,32,2
2024442,Austria,North Macedonia,8,Austria,True,False,137,Lost balls opposite half,41,2
2024442,Austria,North Macedonia,8,Austria,True,False,138,Change of possession,186,1
2024442,Austria,North Macedonia,8,Austria,True,False,140,Blocks,2,1
2024442,Austria,North Macedonia,8,Austria,True,False,141,Throw-in,34,2
2024442,Austria,North Macedonia,8,Austria,True,False,142,Goals conceded from open play ,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,143,Goals conceded from set pieces,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,144,Goals conceded in penalty area,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,145,Goals conceded outside penalty area,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,146,Saves in open play,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,147,Saves on set pieces,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,148,Saves on direct free kick,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,149,Saves on indirect free kick,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,150,Saves on penalty,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,151,Saves on corner,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,152,Saves in open play from centre,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,153,Saves in open play from left,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,154,Saves in open play from right,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,155,Punches,0,2
2024442,Austria,North Macedonia,8,Austria,True,False,156,High Claims,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,157,Low Claims,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,158,Goalkeeper kicks attempted,5,2
2024442,Austria,North Macedonia,8,Austria,True,False,159,Goalkeeper kicks short,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,160,Goalkeeper kicks medium,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,161,Goalkeeper kicks long,4,2
2024442,Austria,North Macedonia,8,Austria,True,False,162,Goalkeeper kicks completed,3,2
2024442,Austria,North Macedonia,8,Austria,True,False,163,Goalkeeper kicks completed short,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,164,Goalkeeper kicks completed medium,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,165,Goalkeeper kicks completed long,2,2
2024442,Austria,North Macedonia,8,Austria,True,False,166,Goalkeeper kicks completed %,60,1
2024442,Austria,North Macedonia,8,Austria,True,False,167,Played Time,01:36:17.698000,1
2024442,Austria,North Macedonia,8,Austria,True,False,168,Fouls suffered,16,1
2024442,Austria,North Macedonia,8,Austria,True,False,171,Fouls committed own half,4,1
2024442,Austria,North Macedonia,8,Austria,True,False,172,Fouls committed opposite half,9,2
2024442,Austria,North Macedonia,8,Austria,True,False,173,Fouls suffered own half,13,1
2024442,Austria,North Macedonia,8,Austria,True,False,174,Fouls suffered opposite half,3,2
2024442,Austria,North Macedonia,8,Austria,True,False,175,Penalty fouls,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,176,Handball,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,177,Simulation,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,181,Offsides suffered,0,2
2024442,Austria,North Macedonia,8,Austria,True,False,182,Distance covered in low activity (m),61860,1
2024442,Austria,North Macedonia,8,Austria,True,False,183,Distance covered in medium activity (m),19817,1
2024442,Austria,North Macedonia,8,Austria,True,False,184,Distance covered in high activity (m),20458,1
2024442,Austria,North Macedonia,8,Austria,True,False,185,Distance covered in very high activity (m),8038,1
2024442,Austria,North Macedonia,8,Austria,True,False,186,Distance covered in low activity (%),56,2
2024442,Austria,North Macedonia,8,Austria,True,False,187,Distance covered in medium activity (%),18,1
2024442,Austria,North Macedonia,8,Austria,True,False,188,Distance covered in high activity (%),19,1
2024442,Austria,North Macedonia,8,Austria,True,False,189,Distance covered in very high activity (%),7,1
2024442,Austria,North Macedonia,8,Austria,True,False,190,Average distance covered,10465,1
2024442,Austria,North Macedonia,8,Austria,True,False,191,Average distance covered in low activity ,5695,2
2024442,Austria,North Macedonia,8,Austria,True,False,192,Average distance covered in medium activity ,1946,1
2024442,Austria,North Macedonia,8,Austria,True,False,193,Average distance covered in high activity ,2022,1
2024442,Austria,North Macedonia,8,Austria,True,False,194,Average distance covered in very high activity covered,802,1
2024442,Austria,North Macedonia,8,Austria,True,False,195,Time spent in low activity (%),82,2
2024442,Austria,North Macedonia,8,Austria,True,False,196,Time spent in medium activity (%),9,1
2024442,Austria,North Macedonia,8,Austria,True,False,197,Time spent in high activity (%),7,1
2024442,Austria,North Macedonia,8,Austria,True,False,198,Time spent in very high activity (%),2,1
2024442,Austria,North Macedonia,8,Austria,True,False,202,Time spent in low activity,14:12:11.640000,2
2024442,Austria,North Macedonia,8,Austria,True,False,203,Time spent in medium activity,01:35:34.960000,1
2024442,Austria,North Macedonia,8,Austria,True,False,204,Time spent in high activity,01:15:02.040000,1
2024442,Austria,North Macedonia,8,Austria,True,False,205,Time spent in very high activity,00:20:44.040000,1
2024442,Austria,North Macedonia,8,Austria,True,False,206,Sprints,358,1
2024442,Austria,North Macedonia,8,Austria,True,False,219,Assists,3,1
2024442,Austria,North Macedonia,8,Austria,True,False,220,Distance covered (Km),110.17,1
2024442,Austria,North Macedonia,8,Austria,True,False,221,Distance covered in possession (Km),46.94,1
2024442,Austria,North Macedonia,8,Austria,True,False,638,Matches played,1,1
2024442,Austria,North Macedonia,8,Austria,True,False,639,Goals on set pieces,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,644,Attempts blocked outside penalty area,2,1
2024442,Austria,North Macedonia,8,Austria,True,False,646,Distance covered not in possession (m),33790,2
2024442,Austria,North Macedonia,8,Austria,True,False,647,Distance covered not in possession (Km),33.79,2
2024442,Austria,North Macedonia,8,Austria,True,False,648,Attempts set pieces,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,649,Attempts in open play,11,1
2024442,Austria,North Macedonia,8,Austria,True,False,650,Attempts on throw in,0,1
2024442,Austria,North Macedonia,8,Austria,True,False,651,Saves on attempts inside penalty area,1,2
2024442,Austria,North Macedonia,8,Austria,True,False,652,Saves on attempts outside penalty area,0,2
2024442,Austria,North Macedonia,8,Austria,True,False,682,Team average speed,6.7,1
2024442,Austria,North Macedonia,8,Austria,True,False,683,Big Chances,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,1,Goals,1,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,2,Ball Possession,40,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,3,Total Attempts,7,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,4,Attempts on target,2,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,5,Attempts off target,3,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,6,Attempts against woodwork,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,11,Attempts Accuracy,29,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,12,Corners,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,13,Offsides,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,14,Saves,4,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,17,Tackles won,4,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,18,Clearances,15,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,19,Recovered balls,37,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,20,Fouls committed,16,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,21,Yellow cards,2,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,22,Red cards,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,23,Passes completed,254,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,24,Passes accuracy,72,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,27,Distance covered (m),106114,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,28,Distance covered in possession (m),30300,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,29,Top Speed (Km/h),30.8,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,32,Own-goals,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,33,Goals scored,1,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,34,Goals conceded,3,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,35,Own-goals for,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,36,Goals scored by right foot,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,37,Goals scored by left foot,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,38,Goals scored by head,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,39,Goals scored by backheel,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,40,Goals scored by other part of body,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,41,Goals scored in open play,1,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,42,Goals scored on direct free-kcik,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,43,Goals scored on indirect free-kcik,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,44,Goals scored on penalty ,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,45,Goals on corner ,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,46,Goals scored in penalty area,1,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,47,Goals scored outside penalty area,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,48,Goals on penalty phase,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,49,Goals in open play from centre,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,50,Goals in open play from left,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,51,Goals in open play from right,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,52,Attempts blocked,2,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,53,Attempts on bar,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,54,Attempts on post,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,55,Woodwork (after deflection),0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,56,Attempts on direct free kick,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,57,Attempts on indirect free kick,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,58,Attempts from corner,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,59,Attempts on target in penalty area,2,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,60,Attempts on target outside penalty area,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,61,Attempts off target in penalty area,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,62,Attempts off target outside penalty area,2,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,63,Attempts in open play from centre,4,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,64,Attempts in open play from left,1,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,65,Attempts in open play from right,2,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,67,Free kicks on goal ,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,68,Instance of possession ,198,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,69,Ball not in play,01:14:33.888000,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,70,Crosses attempted,4,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,71,Crosses short,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,72,Crosses medium,2,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,73,Crosses long,2,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,74,Crosses completed,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,75,Crosses completed short,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,76,Crosses completed medium,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,77,Crosses completed long,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,78,Corners short,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,79,Corners medium,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,80,Corners long,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,81,Corners completed,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,82,Corners completed short,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,83,Corners completed medium,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,84,Corners completed long,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,85,Dribbling,8,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,86,Passes attempted,353,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,87,Passes attempted short,117,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,88,Passes attempted medium,174,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,89,Passes attempted long,62,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,90,Passes completed short,78,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,91,Passes completed medium,144,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,92,Passes completed long,32,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,93,Passes received,255,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,94,Passes received short,78,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,95,Passes received medium,144,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,96,Passes received long,32,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,97,Passes accuracy short,0.667,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,98,Passes accuracy medium,0.828,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,99,Passes accuracy long,0.516,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,102,Passes completed forward,76,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,103,Passes completed backward,44,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,104,Passes completed left,65,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,105,Passes completed right,69,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,106,Passes per instance of possession ,1.783,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,107,Delivery into attacking third,23,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,108,Delivery into key play area,9,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,109,Delivery into penalty area,2,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,110,Delivery into goal area,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,115,Solo run into attacking third,7,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,116,Solo run into key play area,3,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,117,Solo run into penalty area,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,118,Total Attacks,21,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,119,Attacks from centre,3,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,120,Attacks from right,4,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,121,Attacks from left,14,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,122,Organized attack,9,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,123,Counter attack,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,124,Clearances successful,13,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,125,Clearances unsuccesful,2,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,126,Tackles,10,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,127,Tackles lost,6,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,128,Tackles performed gaining the ball,1,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,129,Tackles performed not gaining the ball,4,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,130,Tackles suffered,10,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,131,Tackles suffered losing the ball,5,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,132,Tackles suffered not losing the ball,5,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,133,Lost balls,86,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,136,Lost balls own half,43,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,137,Lost balls opposite half,42,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,138,Change of possession,180,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,140,Blocks,2,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,141,Throw-in,35,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,142,Goals conceded from open play ,3,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,143,Goals conceded from set pieces,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,144,Goals conceded in penalty area,3,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,145,Goals conceded outside penalty area,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,146,Saves in open play,4,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,147,Saves on set pieces,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,148,Saves on direct free kick,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,149,Saves on indirect free kick,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,150,Saves on penalty,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,151,Saves on corner,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,152,Saves in open play from centre,6,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,153,Saves in open play from left,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,154,Saves in open play from right,0,2
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,155,Punches,6,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,156,High Claims,3,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,157,Low Claims,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,158,Goalkeeper kicks attempted,7,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,159,Goalkeeper kicks short,0,1
2024442,Austria,North Macedonia,59205,North Macedonia,False,True,160,Goalkeeper kicks medium,0,2
